user_id,mode,start_time,end_time,duration,bytes_up,bytes_down,pkts_up,pkts_down,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,active_mean,active_std,active_min,active_max,idle_mean,idle_std,idle_min,idle_max,bytes_per_sec,pkts_per_sec
user_01,vpn,2026-01-01 22:00:57.851021042,2026-01-01 22:01:04.270573894,6.419552852702385,678.3297153987548,1934.3060595000077,1.4491530008687934,4.1323641985451385,5.888736666051052,2.9217178084275472,2.967018857623505,8.8104544744786,4.125331135258307,2.798031125334872,1.3273000099234347,6.923362260593179,6.672221811013749,2.90784867996192,3.764373131051829,9.580070490975668,3.7451694849166226,0.8142826243075835,2.9308868606090392,4.559452109224206,2.674383367785762,0.22482849397632418,0.0,2.8992118617620863,406.9809587748691,0.8694557592222841
user_01,vpn,2026-01-01 22:01:07.190054213,2026-01-01 22:01:19.128155785,11.93810157206162,1624.9991272315242,4633.8020982000035,4.4848133341282335,12.788768368832393,5.71253109567934,2.687009480482509,3.025521615196831,8.399540576161849,5.568614263590763,2.514868893733583,3.0537453698571797,8.083483157324345,5.975832789441721,3.092216969267462,2.8836158201742594,9.068049758709183,10.906048185830674,2.0788139876054497,8.827234198225224,12.984862173436124,1.0320533862309471,0.24478834848184866,0.0,1.2768417347127958,524.2710650141236,1.4469286928656622
user_01,vpn,2026-01-01 22:01:19.128155785,2026-01-01 22:01:28.114373866,8.986218081416798,704.2742817424006,2008.2888598261193,1.0,2.3091026356838267,2.3363107743283584,1.0895038757642712,1.2468068985640872,3.4258146500926294,2.2710215355971215,1.3767166964177726,0.8943048391793489,3.647738232014894,2.5184699080006205,0.8650199147642001,1.6534499932364204,3.3834898227648207,5.400706610447939,0.7160727012165096,4.6846339092314295,6.116779311664448,3.585511470968859,0.26935163134644385,0.0,3.854863102315303,301.85814733096794,0.36824196850140345
user_01,vpn,2026-01-01 22:01:32.179065875,2026-01-01 22:01:43.892956700,11.713890825661476,849.2022248136669,2421.561332061584,1.6162788514923956,4.608935603603358,6.318119657148327,3.2442278158970685,3.0738918412512586,9.562347473045396,4.4505590695431,4.175557697710277,0.2750013718328237,8.626116767253377,5.188842738141901,4.196215674412295,0.9926270637296053,9.385058412554196,7.42891718337058,1.2855950500673348,6.143322133303245,8.714512233437915,4.284973642290896,0.28015871593220437,0.0,4.5651323582231,279.220935686888,0.5314386609663676
user_01,vpn,2026-01-03 07:35:02.477555726,2026-01-03 07:35:14.935655334,12.458099608033882,1458.58331026442,4159.25540527371,1.963200151789607,5.598206688300039,4.83858059792415,2.4623957482220398,2.37618484970211,7.300976346146189,4.944444827477584,2.071542651118598,2.872902176358986,7.015987478596182,5.524573764325079,2.4575760232882757,3.0669977410368032,7.982149787613355,10.48881751019491,0.9497031733006469,9.539114336894263,11.438520683495556,1.9692820978389722,0.18170163917830928,0.0,2.1509837370172815,450.9386577640896,0.6069470527602384
user_01,vpn,2026-01-03 07:35:24.234387432,2026-01-03 07:35:32.056777369,7.8223899371474435,791.251092134384,2256.309501643789,1.614087353143739,4.602686388157005,11.393530780075015,5.648912540561731,5.744618239513284,17.042443320636746,13.595843744719954,6.326518899191115,7.269324845528838,19.922362643911068,11.688046480547735,5.04502967796379,6.6430168025839444,16.733076158511526,6.984325974062186,0.653451212660459,6.330874761401727,7.637777186722644,0.8380639630852578,0.05973395586568939,0.0,0.8977979189509472,389.5945635880066,0.7947409667956015
user_01,vpn,2026-01-03 07:35:32.285195996,2026-01-03 07:35:44.716558107,12.431362111658325,777.7552922325176,2217.825255803794,1.4467914872295173,4.125630172247384,2.7189324817515725,1.3332284278047697,1.3857040539468028,4.052160909556342,2.0881774568365032,1.290509141280246,0.7976683155562572,3.378686598116749,2.6500321255827317,1.3429767969910076,1.3070553285917241,3.9930089225737393,7.908122334323089,1.8799357184713337,6.028186615851755,9.788058052794423,4.523239777335236,0.803862209006442,0.0,5.327101986341678,240.96961548783213,0.44825511552358344
user_01,vpn,2026-01-03 07:35:45.746760455,2026-01-03 07:35:52.572799290,6.82603883535752,1412.7523955154008,4028.5652495883687,3.5299881390090784,10.066015526438413,3.414596577287986,1.811223649607399,1.6033729276805868,5.225820226895385,2.946734705286973,1.9726170418847613,0.9741176634022117,4.919351747171734,2.8533633641894296,1.3254886461853113,1.5278747180041183,4.178852010374741,4.6836559065389585,0.8802949691917407,3.8033609373472177,5.563950875730699,2.142382928818561,0.1824666466202583,0.0,2.3248495754388196,797.1413254959567,1.991785278897463
user_01,vpn,2026-01-03 07:36:02.086993388,2026-01-03 07:36:12.167712078,10.080718690702032,1443.5853409538813,4116.487615128298,5.856520604351468,16.700290486204587,11.943745819634065,5.861214660438245,6.08253115919582,17.80496048007231,13.845167529024174,5.193044741530042,8.652122787494132,19.038212270554215,9.645027466029662,5.733573519729667,3.9114539462999947,15.378600985759329,8.949313448882048,1.8840916960440588,7.0652217528379895,10.833405144926108,1.1314052418199836,0.08513630670419452,0.0,1.2165415485241782,551.5552141347345,2.237619338724467
user_01,vpn,2026-01-03 07:36:14.283660464,2026-01-03 07:36:27.476778080,13.19311761678323,902.4745373819021,2573.4711698072897,1.3144723149650128,3.748312518473659,4.557027729618232,2.4566177107333456,2.1004100188848867,7.013645440351578,3.3792246647954136,2.3217739697046738,1.0574506950907399,5.700998634500087,4.50975812732734,2.91487333947045,1.5948847878568904,7.42463146679779,9.052296506351524,2.036580599568526,7.015715906782998,11.088877105920051,4.140821110431705,0.43370994069516133,0.0,4.574531051126867,263.46658978976825,0.38374438707331776
user_01,vpn,2026-01-03 07:36:31.279647918,2026-01-03 07:36:42.372929101,11.093281183043423,1105.0800444742783,3151.2153717201854,1.6521350007142834,4.711181996671164,6.1958993444427035,2.790646645139222,3.4052526993034817,8.986545989581925,4.747252510758235,3.417931678265132,1.3293208324931034,8.165184189023368,4.577380724968419,3.5342676594088247,1.0431130655595946,8.111648384377244,6.307911030007393,1.2742885863795432,5.033622443627849,7.582199616386936,4.78537015303603,0.9447773010515723,0.0,5.730147454087603,383.6822799281787,0.5736190124804609
user_01,vpn,2026-01-03 07:36:45.018770379,2026-01-03 07:36:58.365652334,13.346881955461306,1441.1552560167477,4109.5580528339,2.6653302736449738,7.600381321714025,4.527582608876626,2.216079214236505,2.311503394640121,6.743661823113131,5.103778319496468,2.4402384356205116,2.663539883875956,7.54401675511698,4.074713945303622,2.083396374815777,1.991317570487845,6.158110320119399,9.895343249638607,1.5336008394723486,8.361742410166258,11.428944089110956,3.451538705822699,0.7080664697318776,0.0,4.159605175554577,415.88090217426355,0.7691468036966082
user_01,vpn,2026-01-03 07:37:01.663488171,2026-01-03 07:37:06.470661021,4.8071728503898115,996.0024910552489,2840.1728687246696,2.3606522698308114,6.731570040716761,5.976423946864272,3.012219124696344,2.964204822167928,8.988643071560617,4.683595758801173,3.542811431477968,1.1407843273232054,8.226407190279142,5.218633548803383,2.553026170725182,2.665607378078201,7.771659719528564,3.820538352120456,0.8796265524975565,2.9409117996228993,4.7001649046180125,0.9866344982693556,0.16120210371329793,0.0,1.1478366019826536,798.0106975909645,1.89138659946673
user_01,vpn,2026-01-03 07:37:12.584320622,2026-01-03 07:37:24.994123139,12.409802517104318,1248.7470725920641,3560.8922541124457,3.8894327618414866,11.090997767693619,8.59454772613719,4.28570657882065,4.3088411473165396,12.880254304957841,7.164985294877738,3.18040596513514,3.9845793297425978,10.345391260012878,8.648029513919553,3.8655539921118787,4.782475521807674,12.513583506031432,10.817758049948107,1.1018639509480836,9.715894099000025,11.91962200089619,1.5920444671562102,0.2722959144974954,0.0,1.8643403816537056,387.567757027191,1.2071449572938582
user_01,vpn,2026-01-03 07:37:25.738761228,2026-01-03 07:37:34.133686299,8.394925071693695,2582.5619978433638,7364.361619520516,6.779452463421337,19.332097182827056,2.9134993000133704,1.7298785209226404,1.18362077909073,4.643377820936011,3.032661004313866,1.3470961506742798,1.6855648536395864,4.379757154988146,2.1116095195283817,1.873465320110371,0.23814419941801068,3.9850748396387528,5.3204779775076245,0.5061242855624828,4.814353691945142,5.826602263070107,3.0744470941860707,0.6328063836026262,0.0,3.7072534777886967,1184.873424410096,3.1103969866618866
user_01,vpn,2026-01-03 07:37:34.648685638,2026-01-03 07:37:42.585959113,7.937273475875672,768.9543531219974,2192.7287437915456,1.2021534264981595,3.42802711503969,2.571382473997225,1.1960467213861852,1.3753357526110397,3.76742919538341,2.0528282611126705,1.0985270727036143,0.9543011884090562,3.1513553338162845,2.4811277345983043,1.1835151068752616,1.2976126277230426,3.664642841473566,7.299512437645751,1.160464302793217,6.139048134852533,8.459976740438968,0.6377610382299208,0.0848376022344153,0.0,0.7225986404643361,373.1360782660696,0.583346479822157
user_01,vpn,2026-01-03 07:37:50.471817658,2026-01-03 07:38:03.310971071,12.839153413287312,1213.775844323705,3461.1692769052916,2.157615404298606,6.152595789131802,10.0881913010065,5.038217385345173,5.049973915661327,15.126408686351674,9.273101209197458,5.518309422743477,3.754791786453981,14.791410631940934,8.436192433014666,5.248749650252082,3.1874427827625844,13.684942083266748,8.162339956672296,1.566210874310499,6.596129082361797,9.728550830982796,4.676813456615015,0.836295489154926,0.0,5.513108945769941,364.116306639881,0.6472553856105594
user_01,vpn,2026-01-03 07:38:05.452494007,2026-01-03 07:38:12.864129023,7.411635016881489,1263.6463955955448,3603.3787472054673,4.662919504442384,13.296650946658843,4.32194498242712,1.9986957581869076,2.3232492242402127,6.320640740614028,3.6210669068915036,1.7691839364417423,1.8518829704497612,5.390250843333246,4.441860303382843,2.5954846386699124,1.846375664712931,7.037344942052756,6.792917755526419,1.1348382964452166,5.658079459081202,7.927756051971636,0.6187172613550693,0.1505892401660184,0.0,0.7693065015210877,656.6736127339493,2.423159047928655
user_01,vpn,2026-01-03 07:38:22.749183677,2026-01-03 07:38:24.905166527,2.155982850651492,1001.5228377905847,2855.9145352008677,1.808012992529352,5.155679321889084,12.284766862252495,6.1699306922230255,6.114836170029469,18.45469755447552,14.467660706153255,4.9906883323591,9.476972373794155,19.458349038512356,10.539294884612225,5.0131851013338276,5.526109783278398,15.552479985946054,1.5990608000074236,0.34944251378282587,1.2496182862245977,1.9485033137902494,0.5569220506440686,0.11227568201818083,0.0,0.6691977326622495,1789.1781336877596,3.2299386390360927
user_01,vpn,2026-01-03 07:38:25.267689076,2026-01-03 07:38:33.357464397,8.089775321596022,889.8046308402853,2537.342018392566,1.1495482295081894,3.278019605433429,2.431847281925159,1.1964232031971376,1.2354240787280215,3.6282704851222967,2.4254061354758343,1.2531452275047423,1.172260907971092,3.678551362980577,2.2327355554537944,1.2089894115391848,1.0237461439146096,3.4417249669929793,6.652923145487275,1.0081957405363833,5.644727404950892,7.661118886023658,1.4368521761087472,0.34214640072321284,0.0,1.77899857683196,423.6392870002122,0.5473041782905917
user_01,vpn,2026-01-03 07:38:37.437673914,2026-01-03 07:38:50.892055810,13.454381896196814,1228.597644123213,3503.434706996366,2.090913782163434,5.962391307527015,6.351647888922516,2.9945651078043936,3.3570827811181223,9.346212996726909,5.318387669872317,3.36115786337368,1.957229806498637,8.679545533245998,6.557770546906067,2.8351597702489895,3.7226107766570773,9.392930317155056,9.564284701613872,0.8204717531193982,8.743812948494474,10.38475645473327,3.8900971945829426,0.5165950859219037,0.0,4.4066922805048465,351.70938268499685,0.598563735727384
user_01,vpn,2026-01-03 07:38:53.915514261,2026-01-03 07:39:07.463950876,13.548436615982299,822.8253779004015,2346.3458525438673,1.2030366930197014,3.430545813168324,5.720152307149087,2.946934347347935,2.773217959801152,8.667086654497023,6.368096443438648,2.0818683429978715,4.286228100440777,8.449964786436519,4.2148823071210595,2.28028611929714,1.9345961878239195,6.4951684264182,8.29710782363232,1.8733691823192418,6.423738641313078,10.170477005951561,5.2513287923499785,0.7089101694368024,0.0,5.960238961786781,233.9141644361965,0.3420012683029464
user_01,direct,2026-01-03 21:39:00.000000000,2026-01-03 21:39:08.507863672,8.507863672261053,702.8557119410939,2004.2437058247524,1.0,2.101080240853223,1.9644125298224921,0.8930533194440424,1.0713592103784497,2.857465849266535,2.0608108112283294,0.7991598163868006,1.2616509948415289,2.85997062761513,1.5927049170169396,0.6376174186811667,0.9550874983357729,2.2303223356981063,5.201781632583179,0.8451121287335601,4.356669503849619,6.046893761316739,3.3060820396778734,0.5971379696839516,0.0,3.9032200093618252,318.1879167377874,0.36449576066480144
user_01,direct,2026-01-03 21:39:09.175449374,2026-01-03 21:39:20.271640080,11.096190706513168,1060.9174867568759,3025.282656321489,4.600785173664637,13.119470425449148,2.4857350008041603,1.1567991960856276,1.3289358047185327,3.642534196889788,1.9615020108313006,0.9190405975376382,1.0424614132936623,2.880542608368939,1.7650514094988152,1.2720854941079174,0.49296591539089785,3.037136903606733,8.897304827470018,2.109877753733685,6.787427073736334,11.007182581203702,2.19888587904315,0.4609604909628658,0.0,2.659846370006016,368.2525157647006,1.5969674699906218
user_01,direct,2026-01-03 21:39:24.128640045,2026-01-03 21:39:37.456023395,13.327383350898451,1256.2416786601084,3582.263663328186,2.4488059291221367,6.982946551967006,5.88792488755978,2.9686631145283076,2.9192617730314727,8.856588002088088,4.945344415842316,3.5759526730317415,1.3693917428105742,8.521297088874057,6.1406065018971345,3.446945009459901,2.6936614924372337,9.587551511357034,10.676577974968142,1.683364944247906,8.993213030720236,12.359942919216047,2.650805375930309,0.14901989109084993,0.0,2.799825267021159,363.0499111937162,0.7076972450449781
user_01,direct,2026-01-03 21:39:43.933849613,2026-01-03 21:39:51.484323694,7.550474081428092,554.8515887753516,1582.1992844003003,1.0,1.495934813663398,8.110653584504657,4.118507262173521,3.992146322331136,12.229160846678178,8.195498076084693,4.044824547560591,4.150673528524102,12.240322623645284,7.355317844756365,3.6003395527375073,3.7549782920188575,10.955657397493873,5.481201123084575,1.0256338390375759,4.4555672840469995,6.50683496212215,2.069272958343517,0.11999379701429852,0.0,2.189266755357816,283.03532336229824,0.33056663551798043
user_01,direct,2026-01-03 21:39:51.562999734,2026-01-03 21:40:02.937250044,11.374250310639756,1023.2439033321629,2917.8537186718036,1.541524299450697,4.3957676121282026,2.013417064245524,0.8795230136726735,1.1338940505728505,2.8929400779181975,2.1195738057060125,0.765170512854469,1.3544032928515435,2.8847443185604815,1.647244530881936,0.8394257871827264,0.8078187436992095,2.4866703180646623,7.519279979585935,0.9274928072663667,6.5917871723195685,8.446772786852302,3.8549703310538206,0.49417683001353235,0.0,4.349147161067353,346.49295684282293,0.5219941314307994
user_01,direct,2026-01-03 21:40:07.777650618,2026-01-03 21:40:18.184560424,10.40690980606205,1720.6682999834243,4906.60963760224,2.45723404339114,7.006979927080329,6.727015216579682,3.2291177171207077,3.497897499458974,9.95613293370039,4.803827262786601,2.9263105814949912,1.8775166812916102,7.730137844281593,6.982339051596553,4.099531850017988,2.882807201578565,11.081870901614542,7.073052980261195,1.1512184464656843,5.921834533795511,8.22427142672688,3.3338568258008543,0.3383115065112078,0.0,3.672168332312062,636.8151604163284,0.9094163538304658
user_01,direct,2026-01-03 21:40:18.184560424,2026-01-03 21:40:21.456557327,3.27199690304462,740.7824501956705,2112.394532712489,2.504043360013762,7.140460066205543,2.3394831479401996,1.0481759371229036,1.291307210817296,3.3876590850631034,2.119935202156877,1.3330253728615231,0.7869098292953538,3.4529605750184,1.6398954630832023,0.7462886414679696,0.8936068216152327,2.386184104551172,2.3474432992632934,0.4542197552748487,1.8932235439884448,2.801663054538142,0.9245536037813267,0.21534688566898444,0.0,1.139900489450311,871.9986807607473,2.947589411605193
user_01,direct,2026-01-03 21:40:24.665591621,2026-01-03 21:40:33.156127518,8.490535897052718,537.1373656792406,1531.6859008696965,1.0,1.5938552139785949,5.351381910142814,2.670700415962736,2.6806814941800785,8.02208232610555,4.127141112587899,2.696113900538615,1.4310272120492837,6.823255013126515,5.520794030478167,2.7078252254009496,2.8129688050772175,8.228619255879117,7.809999673785056,1.3590663194257167,6.450933354359339,9.169065993210772,0.6805362232676622,0.0763648526708296,0.0,0.7569010759384918,243.66227192644916,0.3054995874735055
user_01,direct,2026-01-03 21:40:34.762969594,2026-01-03 21:40:45.037134407,10.274164813571868,1278.5291182706728,3645.8179032660787,1.658277884643298,4.72869887281113,3.4759787818601895,1.7134392419565447,1.7625395399036448,5.189418023816734,3.083832470452333,2.035125823012529,1.0487066474398041,5.118958293464862,3.595021131783197,2.105371213198058,1.4896499185851386,5.700392344981255,7.898844601180652,1.6901712636738098,6.208673337506843,9.589015864854462,2.375320212391216,0.361669083790988,0.0,2.736989296182204,479.29414321170265,0.6216541074966425
user_01,direct,2026-01-03 21:40:49.066535234,2026-01-03 21:40:57.890692302,8.824157068481325,1030.9633140149806,2939.8661744445335,2.4125146302224185,6.879459298238803,5.952743544729569,3.0617957584224675,2.8909477863071014,9.014539303152036,6.132698390956459,2.543441008684992,3.589257382271467,8.67613939964145,5.448255405058655,3.7357130408483212,1.7125423642103335,9.183968445906975,6.074552787000327,1.4250213439967656,4.6495314430035615,7.499574130997092,2.7496042814809982,0.25150813652782955,0.0,3.0011124180088276,449.9953318649291,1.0530154729057208
user_01,direct,2026-01-03 21:41:03.845708775,2026-01-03 21:41:14.662399558,10.816690783055968,1065.235581722624,3037.5960152502407,1.270016499637588,3.6215435578697415,7.895606543588949,3.8095294547646117,4.086077088824338,11.70513599835356,7.540960742352448,3.80287952903963,3.7380812133128183,11.343840271392079,5.669143825586567,3.2690707399919923,2.400073085594575,8.938214565578559,7.431880763542827,1.3364031758939,6.095477587648927,8.768283939436726,3.384810019513141,0.5061625470810337,0.0,3.890972566594175,379.30561936741606,0.4522233422046063
user_01,direct,2026-01-03 21:41:18.360310074,2026-01-03 21:41:29.217203576,10.85689350259543,811.7288857401617,2314.703405607677,1.2810477592038454,3.6529999893639538,5.6027439879643035,2.810524637906038,2.7922193500582657,8.41326862587034,4.5095384316566225,3.4441506998503373,1.0653877318062852,7.95368913150696,4.177213870563594,2.465382503824263,1.7118313667393306,6.642596374387857,7.818798700707065,1.8906267840874091,5.928171916619656,9.709425484794474,3.0380948018883647,0.7257213832517396,0.0,3.7638161851401044,287.9674826505795,0.4544622038880896
user_01,direct,2026-01-03 21:41:29.217203576,2026-01-03 21:41:32.913417629,3.6962140536617705,693.272416521669,1976.91624842614,1.0,2.0908430179702573,2.307353994678304,1.1851813009507692,1.122172693727535,3.4925352956290734,1.9791752818381674,1.3237040905200608,0.6554711913181066,3.302879372358228,1.7648121291193566,1.0243628871069617,0.7404492420123949,2.7891750162263182,2.5427968607696054,0.17309269664228696,2.3697041641273184,2.7158895574118924,1.153417192892165,0.1725437284041788,0.0,1.325960921296344,722.4118046687537,0.8362186207555313
user_01,direct,2026-01-03 21:41:33.355490956,2026-01-03 21:41:43.369465332,10.013974376060863,630.966141456663,1799.245415692138,1.9805074224322115,5.647559617587115,2.3188441585131754,1.300083632621652,1.0187605258915233,3.618927791134827,1.7117264719172183,0.9527850951410163,0.758941376776202,2.6645115670582347,1.8577519904686566,1.0187954965706887,0.8389564938979679,2.8765474870393453,7.484380991166607,1.3499061886684636,6.1344748024981435,8.834287179835071,2.5295933848942562,0.17066651293340707,0.0,2.7002598978276633,242.6820227299961,0.7617422167820578
